"iso3","year","ari","E","lari","type"
"CHN",2006,0.0036766593647381,0.394678001283853,-5.60575072040546,"Prevalence estimate"
"CHN",2007,0.00348285162444336,0.394300491682978,-5.6599038884358,"Prevalence estimate"
"CHN",2008,0.00328890466352195,0.394259200169273,-5.71720069865871,"Prevalence estimate"
"CHN",2009,0.00309537409318704,0.394613889528927,-5.77784650997627,"Prevalence estimate"
"CHN",2010,0.00298501065187086,0.394241866358295,-5.81415196367799,"Prevalence estimate"
"CHN",2011,0.00287433684879229,0.394273556392696,-5.85193329262887,"Prevalence estimate"
"CHN",2012,0.00273579590087984,0.394430150447821,-5.90133287963601,"Prevalence estimate"
"CHN",2013,0.00259774432918491,0.394129088330503,-5.95311177620574,"Prevalence estimate"
"CHN",2014,0.0024596213551688,0.394292861380414,-6.00774786154795,"Prevalence estimate"
"CIV",1990,0.0121950220012758,0.491164368523797,-4.40672744319323,"Prevalence estimate"
"CIV",1991,0.0131894873729918,0.491092805720988,-4.32833517783063,"Prevalence estimate"
"CIV",1992,0.0143195800676976,0.491069776701588,-4.24612744276108,"Prevalence estimate"
"CIV",1993,0.0154533601284595,0.491049256342484,-4.16992881524192,"Prevalence estimate"
"CIV",1994,0.0163291326713684,0.490613434554325,-4.11480448600255,"Prevalence estimate"
"CIV",1995,0.0169909587057593,0.490349294411383,-4.07507391724111,"Prevalence estimate"
"CIV",1996,0.017150872539848,0.490602702797903,-4.06570622970531,"Prevalence estimate"
"CIV",1997,0.0170871635915897,0.489920354487009,-4.06942776452369,"Prevalence estimate"
"CIV",1998,0.0166857204652488,0.489228588419034,-4.09320198729458,"Prevalence estimate"
"CIV",1999,0.0161922524312291,0.488097785442351,-4.12322239612527,"Prevalence estimate"
"CIV",2000,0.0154549519702624,0.486431345928977,-4.16982581111803,"Prevalence estimate"
"CIV",2001,0.0145643920344418,0.484223696686283,-4.22917563098387,"Prevalence estimate"
"CIV",2002,0.0136321927711914,0.482759715166026,-4.29532116791598,"Prevalence estimate"
"CIV",2003,0.0125702378501081,0.479228925361605,-4.37642333451381,"Prevalence estimate"
"CIV",2004,0.0115382583011177,0.476175943659622,-4.46208695640568,"Prevalence estimate"
"CIV",2005,0.0105425024099061,0.472943407279429,-4.55234034375396,"Prevalence estimate"
"CIV",2006,0.00966111613361779,0.471150061447488,-4.63964609564977,"Prevalence estimate"
"CIV",2007,0.00885146399655201,0.469000030574486,-4.72717241030402,"Prevalence estimate"
"CIV",2008,0.00817052216897301,0.468365089593807,-4.80722245918158,"Prevalence estimate"
"CIV",2009,0.00773328581650071,0.468021949965599,-4.86222143341487,"Prevalence estimate"
"CIV",2010,0.00746565470422916,0.470281861330976,-4.89744214865796,"Prevalence estimate"
"CIV",2011,0.00683209923063564,0.469611718424207,-4.98612329821088,"Prevalence estimate"
"CIV",2012,0.00639623155257796,0.471220746899331,-5.05204628194873,"Prevalence estimate"
"CIV",2013,0.00617318855978173,0.473436016915534,-5.08753979014645,"Prevalence estimate"
"CIV",2014,0.00607498962493578,0.472210651713948,-5.10357499758648,"Prevalence estimate"
"CMR",1990,0.00452090853520885,0.472661595758356,-5.39904230197168,"Prevalence estimate"
"CMR",1991,0.00533855415187486,0.475525752393447,-5.23280042074749,"Prevalence estimate"
"CMR",1992,0.00628587600219783,0.481587030524494,-5.06945006682776,"Prevalence estimate"
"CMR",1993,0.00731478096422895,0.488380709391239,-4.91785818833103,"Prevalence estimate"
"CMR",1994,0.00834747119126289,0.49471256039167,-4.78579663733387,"Prevalence estimate"
"CMR",1995,0.00941639638697042,0.498211153493362,-4.66530281273834,"Prevalence estimate"
"CMR",1996,0.0104243929883374,0.499806469537865,-4.56360673953088,"Prevalence estimate"
"CMR",1997,0.0113300719982585,0.501013955167925,-4.48029484930588,"Prevalence estimate"
"CMR",1998,0.0121212922566666,0.501639833296007,-4.41279168218749,"Prevalence estimate"
"CMR",1999,0.0127187890439644,0.499763701209689,-4.36467492654825,"Prevalence estimate"
"CMR",2000,0.0130662897246309,0.496318919499204,-4.33771966887471,"Prevalence estimate"
"CMR",2001,0.0130463263668047,0.492014362829851,-4.33924868930266,"Prevalence estimate"
"CMR",2002,0.0129622095017945,0.487973054006657,-4.34571711633956,"Prevalence estimate"
"CMR",2003,0.0126582580277129,0.484242985041703,-4.36944546828054,"Prevalence estimate"
"CMR",2004,0.0122427017742131,0.48020756399585,-4.4028252930686,"Prevalence estimate"
"CMR",2005,0.0117422193145935,0.475318426022791,-4.44456444372599,"Prevalence estimate"
"CMR",2006,0.011197375537069,0.473917632163462,-4.49207585518737,"Prevalence estimate"
"CMR",2007,0.0107041997910538,0.471153808391423,-4.53711911068696,"Prevalence estimate"
"CMR",2008,0.0101696233359532,0.468596106743662,-4.58835010638698,"Prevalence estimate"
"CMR",2009,0.01025855573116,0.471393732243338,-4.57964321609158,"Prevalence estimate"
"CMR",2010,0.00973097286498608,0.470429603715375,-4.63244140165855,"Prevalence estimate"
"CMR",2011,0.0090695457401498,0.468519683578009,-4.70283309988553,"Prevalence estimate"
"CMR",2012,0.00883882863694862,0.469070591531239,-4.72860091824494,"Prevalence estimate"
"CMR",2013,0.00850375849280935,0.469729781733262,-4.76724703759207,"Prevalence estimate"
"CMR",2014,0.00775043335646189,0.469662249058878,-4.86000652021735,"Prevalence estimate"
"COD",1990,0.0171916726026249,0.496033317115576,-4.06333016341186,"Prevalence estimate"
"COD",1991,0.0168786332901051,0.492296832719914,-4.08170675931827,"Prevalence estimate"
"COD",1992,0.0165841307851183,0.490900372921316,-4.09930901765699,"Prevalence estimate"
"COD",1993,0.0163292763297414,0.488866679915484,-4.11479568836804,"Prevalence estimate"
"COD",1994,0.0161509463361006,0.486663305724681,-4.12577663436761,"Prevalence estimate"
"COD",1995,0.015944984556243,0.486120959078924,-4.13861094708484,"Prevalence estimate"
"COD",1996,0.0158276162294652,0.484062055043869,-4.14599900205913,"Prevalence estimate"
"COD",1997,0.0156859505111054,0.483129647184428,-4.15498983916888,"Prevalence estimate"
"COD",1998,0.0155236385122423,0.481911741549821,-4.16539135148208,"Prevalence estimate"
"COD",1999,0.0154373960760631,0.480609225272084,-4.17096239653154,"Prevalence estimate"
"COD",2000,0.0152139333344525,0.47943644741544,-4.18554360427199,"Prevalence estimate"
"COD",2001,0.0149794000129873,0.477383642059018,-4.20107935423275,"Prevalence estimate"
"COD",2002,0.014775900162289,0.475548965027055,-4.2147577928562,"Prevalence estimate"
"COD",2003,0.0146565851490973,0.475925039288536,-4.22286554628123,"Prevalence estimate"
"COD",2004,0.0144989451104691,0.474300869527984,-4.23367938320422,"Prevalence estimate"
"COD",2005,0.0144206716981107,0.473191896163353,-4.2390925672039,"Prevalence estimate"
"COD",2006,0.0143963930947619,0.474079036735653,-4.24077758330584,"Prevalence estimate"
"COD",2007,0.0143750471233831,0.473510912520476,-4.2422614141557,"Prevalence estimate"
"COD",2008,0.0144017339058963,0.472913685564618,-4.24040666951721,"Prevalence estimate"
"COD",2009,0.0144837291677175,0.473155957890975,-4.23472938597509,"Prevalence estimate"
"COD",2010,0.0145797332254609,0.474252177635425,-4.22812284986252,"Prevalence estimate"
"COD",2011,0.0147313139338651,0.474441335130121,-4.21777985127295,"Prevalence estimate"
"COD",2012,0.014907724260167,0.475742817232695,-4.20587579363445,"Prevalence estimate"
"COD",2013,0.0150855292451058,0.475895046314667,-4.19401932278994,"Prevalence estimate"
"COD",2014,0.0153158426686952,0.477112535068764,-4.17886751776934,"Prevalence estimate"
"COG",1990,0.0080820023498322,0.513748450509081,-4.81811562157705,"Prevalence estimate"
"COG",1991,0.00784564903670177,0.497936910364414,-4.84779616368879,"Prevalence estimate"
"COG",1992,0.00761316876785342,0.4871040566722,-4.87787579852687,"Prevalence estimate"
"COG",1993,0.00748318285791213,0.477120890644168,-4.89509706173826,"Prevalence estimate"
"COG",1994,0.00745260430875593,0.471151226130465,-4.89919173603151,"Prevalence estimate"
"COG",1995,0.00759863482391642,0.466873291350682,-4.87978667625702,"Prevalence estimate"
"COG",1996,0.00795213351461108,0.46594754129428,-4.83431501970203,"Prevalence estimate"
"COG",1997,0.00851865958265949,0.464715463582654,-4.76549627649687,"Prevalence estimate"
"COG",1998,0.00905202448149102,0.464754761630188,-4.70476684667506,"Prevalence estimate"
"COG",1999,0.00966859647138884,0.465270105721079,-4.63887212261692,"Prevalence estimate"
"COG",2000,0.010103256659918,0.467156904780458,-4.59489746553199,"Prevalence estimate"
"COG",2001,0.010715624523799,0.467330770746082,-4.53605236675286,"Prevalence estimate"
"COG",2002,0.0114088596093205,0.468430338826958,-4.47336506670082,"Prevalence estimate"
"COG",2003,0.0122832165375288,0.466898947401647,-4.39952145753809,"Prevalence estimate"
"COG",2004,0.0128761029309114,0.466941952674067,-4.35238217156453,"Prevalence estimate"
"COG",2005,0.0133625471974104,0.465928156800698,-4.31529947055786,"Prevalence estimate"
"COG",2006,0.0135256736388776,0.466072248415725,-4.30316564854888,"Prevalence estimate"
"COG",2007,0.0134636170324216,0.465790647578137,-4.30776426631712,"Prevalence estimate"
"COG",2008,0.0132553876989788,0.466975212295162,-4.32335119040607,"Prevalence estimate"
"COG",2009,0.0129561962255982,0.467972522817155,-4.34618113224914,"Prevalence estimate"
"COG",2010,0.0128159024873271,0.468945828876151,-4.35706849735182,"Prevalence estimate"
"COG",2011,0.0127777403306499,0.469291916012059,-4.36005065860419,"Prevalence estimate"
"COG",2012,0.0128342790046793,0.469273841774336,-4.35563564039507,"Prevalence estimate"
"COG",2013,0.0130439299784663,0.46977113993798,-4.33943238917233,"Prevalence estimate"
"COG",2014,0.0131131822111874,0.468771311376826,-4.33413727906783,"Prevalence estimate"
"COK",1990,0.00035774726144775,0.583529322867144,-7.93568379448993,"Prevalence estimate"
"COK",1991,0.000550380402227307,0.526658803508636,-7.50490087839747,"Prevalence estimate"
"COK",1992,0.00209144552846377,0.48580485259365,-6.16989981166513,"Prevalence estimate"
"COK",1993,0.00159610316645919,0.482142244087075,-6.44019014140505,"Prevalence estimate"
"COK",1994,0.00115579884467734,0.4783208910014,-6.7629635336681,"Prevalence estimate"
"COK",1995,0.000385266281559115,0.595765941662706,-7.86157582233621,"Prevalence estimate"
"COK",1996,0.000550380402227307,0.532732567761143,-7.50490087839747,"Prevalence estimate"
"COK",1997,0.00041278530167048,0.568264636028245,-7.79258295084925,"Prevalence estimate"
"COK",1998,0.000275190201113654,0.601313206803864,-8.19804805895742,"Prevalence estimate"
"COK",1999,0.00107324178434325,0.487205266013306,-6.83707150582182,"Prevalence estimate"
"COK",2000,0.000203640748824104,0.580013956035103,-8.49915315174134,"Prevalence estimate"
"COK",2001,0.000632937462561403,0.483620482390995,-7.36513893602232,"Prevalence estimate"
"COK",2002,0.000203640748824104,0.57491016775728,-8.49915315174134,"Prevalence estimate"
"COK",2003,0.000173369826701602,0.593925216523893,-8.66008351855398,"Prevalence estimate"
"COK",2004,0.000198136944801831,0.560243231761355,-8.52655212592946,"Prevalence estimate"
"COK",2005,0.000192633140779557,0.57128763321024,-8.55472300289615,"Prevalence estimate"
"COK",2006,0.000189881238768421,0.57575820744664,-8.56911174034825,"Prevalence estimate"
"COK",2007,0.000385266281559115,0.483337191111785,-7.86157582233621,"Prevalence estimate"
"COK",2008,0.000577899422338672,0.4783208910014,-7.45611071422804,"Prevalence estimate"
"COK",2009,0.000550380402227307,0.47903147984509,-7.50490087839747,"Prevalence estimate"
"COK",2010,0.000189881238768421,0.614971591616325,-8.56911174034825,"Prevalence estimate"
"COK",2011,0.000170617924690465,0.602570948847719,-8.67608385990042,"Prevalence estimate"
"COK",2012,0.000170617924690465,0.602570948847719,-8.67608385990042,"Prevalence estimate"
"COK",2013,0.000467823341893211,0.485259427692522,-7.66741980789525,"Prevalence estimate"
"COK",2014,0.000495342362004576,0.49440760558993,-7.6102613940553,"Prevalence estimate"
"COL",1990,0.00224253601293703,0.485988622456516,-6.10014790487955,"Prevalence estimate"
"COL",1991,0.00226856119966322,0.482048084264158,-6.0886094811932,"Prevalence estimate"
"COL",1992,0.00229560542308158,0.478257727319717,-6.07675866935196,"Prevalence estimate"
"COL",1993,0.00226784167929911,0.478428941196121,-6.08892670185871,"Prevalence estimate"
"COL",1994,0.00226785470240342,0.474861535443728,-6.08892095936485,"Prevalence estimate"
"COL",1995,0.00221227658416444,0.476947596584797,-6.11373316508963,"Prevalence estimate"
"COL",1996,0.00215687454450915,0.477272632184269,-6.13909507529295,"Prevalence estimate"
"COL",1997,0.00207496106879513,0.47584289643404,-6.17781288750193,"Prevalence estimate"
"COL",1998,0.00199210463567743,0.476323011014283,-6.21856359324876,"Prevalence estimate"
"COL",1999,0.00193629192417324,0.474590881586394,-6.24698051421544,"Prevalence estimate"
"COL",2000,0.00185394932959048,0.475048277918597,-6.29043714252992,"Prevalence estimate"
"COL",2001,0.00177215744740267,0.47782590487475,-6.33555757781039,"Prevalence estimate"
"COL",2002,0.00169036556521485,0.480908753896211,-6.38281046266094,"Prevalence estimate"
"COL",2003,0.00163563841986277,0.481476589158477,-6.41572207998275,"Prevalence estimate"
"COL",2004,0.00160866609344036,0.479226174778785,-6.43234995678376,"Prevalence estimate"
"COL",2005,0.00158192798509062,0.479487574743513,-6.44911093210731,"Prevalence estimate"
"COL",2006,0.00152773902340902,0.482735230513129,-6.48396639902342,"Prevalence estimate"
"COL",2007,0.00147216916575433,0.483440172533862,-6.52101834289108,"Prevalence estimate"
"COL",2008,0.00138751654107054,0.481632988750384,-6.58023979092246,"Prevalence estimate"
"COL",2009,0.00130287795938186,0.482760395380099,-6.64317964648312,"Prevalence estimate"
"COL",2010,0.00124662845644575,0.480312579645103,-6.68731260660335,"Prevalence estimate"
"COL",2011,0.00118968920694376,0.484526616334012,-6.73406317660519,"Prevalence estimate"
"COL",2012,0.00113416408895092,0.485535625730578,-6.78185938489325,"Prevalence estimate"
"COL",2013,0.00105160589314627,0.491221548369539,-6.85743686114339,"Prevalence estimate"
"COL",2014,0.00104912375333493,0.483352373152723,-6.85979998385229,"Prevalence estimate"
"COM",1990,0.0027938546011791,0.480563359057786,-5.88033305916536,"Prevalence estimate"
"COM",1991,0.00267496717134169,0.481272738981046,-5.9238181711051,"Prevalence estimate"
"COM",1992,0.00252635788404493,0.48225660155277,-5.98097658494505,"Prevalence estimate"
"COM",1993,0.00243719231166688,0.482906560205977,-6.01690859417111,"Prevalence estimate"
"COM",1994,0.00234802673928882,0.483607691378981,-6.05417998896835,"Prevalence estimate"
"COM",1995,0.00225886116691076,0.482373360355578,-6.09289450114904,"Prevalence estimate"
"COM",1996,0.00216969559453271,0.483108703671984,-6.13316840028698,"Prevalence estimate"
"COM",1997,0.00208053002215465,0.483909417503264,-6.17513259938601,"Prevalence estimate"
"COM",1998,0.00199136444977659,0.482521562807381,-6.2189352220444,"Prevalence estimate"
"COM",1999,0.00196164259231724,0.480515064360235,-6.23397309940894,"Prevalence estimate"
"COM",2000,0.00193192073485789,0.48307681684026,-6.24924057153973,"Prevalence estimate"
"COM",2001,0.00196164259231724,0.482794835785925,-6.23397309940894,"Prevalence estimate"
"COM",2002,0.00199136444977659,0.480278049643149,-6.2189352220444,"Prevalence estimate"
"COM",2003,0.00196164259231724,0.485094690876465,-6.23397309940894,"Prevalence estimate"
"COM",2004,0.00196164259231724,0.482794835785925,-6.23397309940894,"Prevalence estimate"
"COM",2005,0.00196033397132024,0.485094895174389,-6.23464042672431,"Prevalence estimate"
"COM",2006,0.00190090313053621,0.483368142654258,-6.26542617388298,"Prevalence estimate"
"COM",2007,0.00187247701993919,0.481272738981046,-6.28049311504383,"Prevalence estimate"
"COM",2008,0.00181303330502048,0.484300688355344,-6.31275397726206,"Prevalence estimate"
"COM",2009,0.00175358959010178,0.484977268922711,-6.34609039752965,"Prevalence estimate"
"COM",2010,0.00175358959010178,0.482407012475569,-6.34609039752965,"Prevalence estimate"
"COM",2011,0.00181218156600983,0.486804112771205,-6.31322387438906,"Prevalence estimate"
"COM",2012,0.00178121550969043,0.482109416233163,-6.33045927711559,"Prevalence estimate"
"COM",2013,0.0017812592234382,0.479609451322914,-6.33043473589015,"Prevalence estimate"
"COM",2014,0.00178084052442903,0.482109700517491,-6.3306698213963,"Prevalence estimate"
"CPV",1990,0.00981442010367303,0.488059298410438,-4.6239025356611,"Prevalence estimate"
"CPV",1991,0.00975569706702279,0.487274365284881,-4.62990385005123,"Prevalence estimate"
"CPV",1992,0.00972577884432534,0.486414406224548,-4.63297530586432,"Prevalence estimate"
"CPV",1993,0.00966616850132267,0.485617067620116,-4.63912327333764,"Prevalence estimate"
"CPV",1994,0.00963603060676392,0.485215643488122,-4.64224601794108,"Prevalence estimate"
"CPV",1995,0.00954351432939522,0.48635459303051,-4.65189348301327,"Prevalence estimate"
"CPV",1996,0.00954629214008598,0.484939357442615,-4.65160245746361,"Prevalence estimate"
"CPV",1997,0.00948630752480631,0.486492502497823,-4.6579058332449,"Prevalence estimate"
"CPV",1998,0.00942646990348569,0.488074047859612,-4.66423359987872,"Prevalence estimate"
"CPV",1999,0.00936773973192485,0.487740927170408,-4.67048343574508,"Prevalence estimate"
"CPV",2000,0.0092200088057857,0.488613310919269,-4.68637928633972,"Prevalence estimate"
"CPV",2001,0.00903957322023648,0.486587640090952,-4.70614331584332,"Prevalence estimate"
"CPV",2002,0.00883643442600628,0.486600579301861,-4.72887182917265,"Prevalence estimate"
"CPV",2003,0.00871394400070062,0.48432429048222,-4.74283077766735,"Prevalence estimate"
"CPV",2004,0.00856760023931491,0.483624173393765,-4.75976760433474,"Prevalence estimate"
"CPV",2005,0.00842038653515056,0.484493047666206,-4.77709954499411,"Prevalence estimate"
"CPV",2006,0.00818391970958301,0.481804544002671,-4.80558406103795,"Prevalence estimate"
"CPV",2007,0.00791482408173308,0.479595475927421,-4.83901781183007,"Prevalence estimate"
"CPV",2008,0.00761121665873229,0.479024888101841,-4.87813224357567,"Prevalence estimate"
"CPV",2009,0.00731134619506173,0.478409404180719,-4.91832786416427,"Prevalence estimate"
"CPV",2010,0.00709668231584239,0.477585620078719,-4.94812788360275,"Prevalence estimate"
"CPV",2011,0.00697699936951293,0.47780343316245,-4.96513634439154,"Prevalence estimate"
"CPV",2012,0.00700590283393491,0.478992631351712,-4.96100222328176,"Prevalence estimate"
"CPV",2013,0.00726243116526595,0.479722894258479,-4.92504063495354,"Prevalence estimate"
"CPV",2014,0.00693785156627737,0.479795028018244,-4.97076312497342,"Prevalence estimate"
"CRI",1990,0.00186040883422164,0.510391982459461,-6.28695901206527,"Prevalence estimate"
"CRI",1991,0.00166605866949374,0.499761515985637,-6.39729452007499,"Prevalence estimate"
"CRI",1992,0.00149954954841371,0.489233303890544,-6.50259051703089,"Prevalence estimate"
"CRI",1993,0.00133246458344373,0.482840994888188,-6.6207249813066,"Prevalence estimate"
"CRI",1994,0.00119359120340932,0.474601576166754,-6.73078869833976,"Prevalence estimate"
"CRI",1995,0.00105392607624227,0.47986653482708,-6.85523296771517,"Prevalence estimate"
"CRI",1996,0.000942641761205839,0.486208600224158,-6.96682424018505,"Prevalence estimate"
"CRI",1997,0.000831298924284384,0.499764926494466,-7.09252111144421,"Prevalence estimate"
"CRI",1998,0.000747801616131847,0.516207260342139,-7.19837283424167,"Prevalence estimate"
"CRI",1999,0.000664227699863831,0.548157420372803,-7.3168855457903,"Prevalence estimate"
"CRI",2000,0.000637356972028721,0.548282343709506,-7.35818066370563,"Prevalence estimate"
"CRI",2001,0.00063689774079175,0.535903081732309,-7.35890144778786,"Prevalence estimate"
"CRI",2002,0.000637088549900376,0.518649676973929,-7.35860190122061,"Prevalence estimate"
"CRI",2003,0.000609197069800204,0.521333192044514,-7.40336874686914,"Prevalence estimate"
"CRI",2004,0.000606316487172926,0.506188826635637,-7.40810845216226,"Prevalence estimate"
"CRI",2005,0.000579492802143901,0.500549551179713,-7.45335731606592,"Prevalence estimate"
"CRI",2006,0.000552041098698454,0.497647255334161,-7.50188806029489,"Prevalence estimate"
"CRI",2007,0.000524029854522935,0.50461333362365,-7.55396190098579,"Prevalence estimate"
"CRI",2008,0.000496773389620537,0.503371430791341,-7.60737659234533,"Prevalence estimate"
"CRI",2009,0.000469505578072539,0.501040280930223,-7.66383037850786,"Prevalence estimate"
"CRI",2010,0.000441175422217771,0.508603264711794,-7.7260679788053,"Prevalence estimate"
"CRI",2011,0.000413148385227313,0.515123508014333,-7.79170374326641,"Prevalence estimate"
"CRI",2012,0.000413470591114137,0.508468946271417,-7.79092416788195,"Prevalence estimate"
"CRI",2013,0.000386368306041491,0.515423411483134,-7.85871948269218,"Prevalence estimate"
"CRI",2014,0.000385676003774011,0.505973704809999,-7.86051290942751,"Prevalence estimate"
"CUB",1990,0.00160842776405029,0.513367355899363,-6.43249812118372,"Prevalence estimate"
"CUB",1991,0.00143911957836078,0.500182411502204,-6.54372375629394,"Prevalence estimate"
"CUB",1992,0.00126981139267128,0.487622770205246,-6.66888689924795,"Prevalence estimate"
"CUB",1993,0.00112872123793003,0.479188114532714,-6.78666993490433,"Prevalence estimate"
"CUB",1994,0.000987631083188772,0.477063152410014,-6.92020132752886,"Prevalence estimate"
"CUB",1995,0.000846540928447519,0.484216763479144,-7.07435200735612,"Prevalence estimate"
"CUB",1996,0.000761886835602767,0.48085346590894,-7.17971252301394,"Prevalence estimate"
"CUB",1997,0.000649014711809764,0.504318348353755,-7.34005517308912,"Prevalence estimate"
"CUB",1998,0.000592578649913263,0.508384074409271,-7.43102695129485,"Prevalence estimate"
"CUB",1999,0.000536142588016762,0.512490488293842,-7.53111040985183,"Prevalence estimate"
"CUB",2000,0.000507924557068511,0.503454830299813,-7.58517763112211,"Prevalence estimate"
"CUB",2001,0.000479706526120261,0.497358463911452,-7.64233604496205,"Prevalence estimate"
"CUB",2002,0.00045148849517201,0.493574064549478,-7.70296066677849,"Prevalence estimate"
"CUB",2003,0.000423270464223759,0.491417646461261,-7.76749918791606,"Prevalence estimate"
"CUB",2004,0.000395052433275509,0.499103718064117,-7.83649205940301,"Prevalence estimate"
"CUB",2005,0.000366834402327258,0.504427196336169,-7.91060003155673,"Prevalence estimate"
"CUB",2006,0.000366834402327258,0.494559370442021,-7.91060003155673,"Prevalence estimate"
"CUB",2007,0.000366834402327258,0.494559370442021,-7.91060003155673,"Prevalence estimate"
"CUB",2008,0.000366834402327258,0.493347138555478,-7.91060003155673,"Prevalence estimate"
"CUB",2009,0.000395052433275509,0.488972334976577,-7.83649205940301,"Prevalence estimate"
"CUB",2010,0.000395052433275509,0.486767313377389,-7.83649205940301,"Prevalence estimate"
"CUB",2011,0.000365617744512527,0.488552736642036,-7.91392218424335,"Prevalence estimate"
"CUB",2012,0.000364713855446315,0.4792050031942,-7.91639746951863,"Prevalence estimate"
"CUB",2013,0.000364036134313387,0.48152649142405,-7.91825742516276,"Prevalence estimate"
"CUB",2014,0.000364708101025349,0.480356716578464,-7.91641324754921,"Prevalence estimate"
"CUW",2010,0.000103824028582067,0.499829568135871,-9.17281312479205,"Prevalence estimate"
"CUW",2011,7.51269249040274e-06,0.672742426401803,-11.7989166357486,"Prevalence estimate"
"CUW",2012,7.29804413353409e-06,0.67343009459091,-11.8279041726219,"Prevalence estimate"
"CUW",2013,5.22861382115942e-05,0.531172204687891,-9.85877926577907,"Prevalence estimate"
"CUW",2014,3.64902206676705e-05,0.665033347365052,-10.2184662601878,"Prevalence estimate"
"CYM",1990,0.00041278530167048,0.534482647167935,-7.79258295084925,"Prevalence estimate"
"CYM",1991,0.000385266281559115,0.523836049112497,-7.86157582233621,"Prevalence estimate"
"CYM",1992,0.000330228241336384,0.528963071369264,-8.01572650216347,"Prevalence estimate"
"CYM",1993,0.000302709221225019,0.527521513404021,-8.10273787915309,"Prevalence estimate"
"CYM",1994,0.00026968639709138,0.530704928598447,-8.21825076627494,"Prevalence estimate"
"CYM",1995,0.000244919278991152,0.524427488609064,-8.31458187521337,"Prevalence estimate"
"CYM",1996,0.000220152160890923,0.536239150849835,-8.42119161027163,"Prevalence estimate"
"CYM",1997,0.000203640748824104,0.516917294143314,-8.49915315174134,"Prevalence estimate"
"CYM",1998,0.000189881238768421,0.538667921169375,-8.56911174034825,"Prevalence estimate"
"CYM",1999,0.000178873630723875,0.53286695973124,-8.62883097504987,"Prevalence estimate"
"CYM",2000,0.000159610316645919,0.542037436646734,-8.74277523439909,"Prevalence estimate"
"CYM",2001,0.000140347002567963,0.529557993931825,-8.87139261222118,"Prevalence estimate"
"CYM",2002,0.000123835590501144,0.531375877004787,-8.99655575517519,"Prevalence estimate"
"CYM",2003,9.08127663675057e-05,0.531727885225594,-9.30671068347903,"Prevalence estimate"
"CYM",2004,4.95342362004576e-05,0.521802066711212,-9.91284648704935,"Prevalence estimate"
"CYM",2005,2.61430691057971e-05,0.522101199495519,-10.551926446339,"Prevalence estimate"
"CYM",2006,4.1278530167048e-05,0.533315209846336,-10.0951680438433,"Prevalence estimate"
"CYM",2007,7.7053256311823e-05,0.526289584104807,-9.47101373477031,"Prevalence estimate"
"CYM",2008,0.000107324178434325,0.529296393560479,-9.13965659881586,"Prevalence estimate"
"CYM",2009,0.000132091296534554,0.526802472136997,-8.93201723403762,"Prevalence estimate"
"CYM",2010,0.000159610316645919,0.542037436646734,-8.74277523439909,"Prevalence estimate"
"CYM",2011,0.000184377434746148,0.522905889301311,-8.59852562555455,"Prevalence estimate"
"CYM",2012,0.00020639265083524,0.536826068801037,-8.4857301314092,"Prevalence estimate"
"CYM",2013,0.000193649072311008,0.521153206811002,-8.54946294255974,"Prevalence estimate"
"CYM",2014,0.00023932106664,0.529910121011798,-8.33770453249099,"Prevalence estimate"
"CYP",1990,0.000193987374344292,0.526912322284918,-8.54771748171831,"Prevalence estimate"
"CYP",1991,0.000196926576985873,0.523345167967567,-8.53267960435377,"Prevalence estimate"
"CYP",1992,0.000196926576985873,0.523345167967567,-8.53267960435377,"Prevalence estimate"
"CYP",1993,0.000196926576985873,0.523345167967567,-8.53267960435377,"Prevalence estimate"
"CYP",1994,0.000196926576985873,0.523345167967567,-8.53267960435377,"Prevalence estimate"
"CYP",1995,0.000193987374344292,0.529528495834094,-8.54771748171831,"Prevalence estimate"
"CYP",1996,0.000188108969061132,0.537217292134194,-8.57848914038506,"Prevalence estimate"
"CYP",1997,0.000185169766419552,0.516604353429701,-8.5942374973532,"Prevalence estimate"
"CYP",1998,0.000179291361136391,0.526826806265376,-8.62649835957142,"Prevalence estimate"
"CYP",1999,0.000170473753211651,0.542461223034023,-8.67692921319832,"Prevalence estimate"
"CYP",2000,0.00016165614528691,0.527956951723409,-8.73003903851227,"Prevalence estimate"
"CYP",2001,0.00015283853736217,0.525310029026276,-8.78612850516331,"Prevalence estimate"
"CYP",2002,0.000144020929437429,0.532914468836059,-8.84555192563411,"Prevalence estimate"
"CYP",2003,0.000141081726795849,0.530842301337305,-8.86617121283684,"Prevalence estimate"
"CYP",2004,0.000141081726795849,0.527238504302045,-8.86617121283684,"Prevalence estimate"
"CYP",2005,0.000144020929437429,0.52936788247198,-8.84555192563411,"Prevalence estimate"
"CYP",2006,0.00015577774000375,0.527306232646227,-8.76708031019261,"Prevalence estimate"
"CYP",2007,0.000170473753211651,0.542461223034023,-8.67692921319832,"Prevalence estimate"
"CYP",2008,0.000179291361136391,0.524014141887376,-8.62649835957142,"Prevalence estimate"
"CYP",2009,0.000188108969061132,0.537217292134194,-8.57848914038506,"Prevalence estimate"
"CYP",2010,0.000193987374344292,0.526912322284918,-8.54771748171831,"Prevalence estimate"
"CYP",2011,0.000196926576985873,0.523345167967567,-8.53267960435377,"Prevalence estimate"
"CYP",2012,0.000199865779627453,0.542912437791218,-8.51786451856863,"Prevalence estimate"
"CYP",2013,0.000199865779627453,0.542912437791218,-8.51786451856863,"Prevalence estimate"
